mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
longrange,0.0,em_bp,0.1,0.004372944813654251,1.0,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,eps,eps,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,cnn,0.1,0.04406994783508597,10.07786508018127,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,eps,eps,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,mlp,0.1,0.07216588594112264,16.502811953123466,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,eps,eps,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,em_bp,0.2,0.004285193441026443,1.0,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,eps,eps,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,cnn,0.2,0.05849747811662416,13.65107058098458,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,eps,eps,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,mlp,0.2,0.1121741560813642,26.177151072670092,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,eps,eps,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,em_bp,0.4,0.0039066264997908405,1.0,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,eps,x0,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,cnn,0.4,0.07860705201957724,20.12146593071691,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,eps,x0,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,mlp,0.4,0.16347403807474023,41.84532053000014,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,eps,x0,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,em_bp,0.8,0.005444327449506549,1.0,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,x0,x0,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,cnn,0.8,0.11623692479652682,21.35009803774056,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,x0,x0,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,mlp,0.8,0.19517743800510384,35.84968755374806,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,x0,x0,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,em_bp,1.6,0.01585383114170647,1.0,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,x0,x0,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,cnn,1.6,0.23978176606580576,15.124531346559818,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,x0,x0,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
longrange,0.0,mlp,1.6,0.2981888039633857,18.80862747294843,0.851790800529632,0.8500000000000004,0.0017908005296315421,253.1001511150971,401,0.0,x0,x0,-0.0015035394040173464,0.27566676024023684,0.12990418358637923
